-6.456479780273899349e-01 -8.338441582722422307e-01
-7.705678355902351173e-01 1.152397767893017511e+00
2.181406032375572401e+00 -2.190486912212139536e+00
-1.934078511972153747e-01 1.490861491638040714e+00
2.384548018855680240e+00 7.535662577095919579e-01
5.199699843834598711e-01 -2.063830856264051938e+00
-2.226538800370858606e+00 1.907392562963864391e+00
-7.329688150036689498e-01 -1.047820779384425638e+00
-1.935241326810865470e+00 -2.202616860188190806e+00
9.525674735516131975e-01 1.798731752070047429e+00
-1.290939787818257578e+00 -6.153414601033840858e-01
1.646276672214542103e+00 1.973834555101227073e+00
1.118306282765801907e+00 8.029853272195003333e-01
5.087121743502798221e-01 -9.055590290705400891e-01
1.919993030092966846e+00 1.399000677928969427e+00
9.703520999944009739e-01 1.037544699699785022e+00
-1.150477670619830528e+00 1.726278072545819775e+00
-4.646007038504335052e-01 2.071943868690132362e+00
1.982330362512768618e-01 6.502836925030996973e-01
8.190591243038963798e-01 -1.937841053399308455e+00
-5.725495394623730805e-01 -1.600934768629829641e+00
1.001386561303768685e+00 -1.673830308737236816e+00
-3.496547774891411997e-01 -3.330702029340337766e-01
-2.440057675951686100e+00 -1.153854392374374926e+00
-1.848692434194534329e+00 2.474875766756391648e+00
7.175370820312770848e-01 -1.116062805134873770e+00
-1.406811255718106723e+00 -1.153158167033603299e+00
2.043217754623039006e+00 -6.587492008290796175e-01
9.321848605220106609e-01 5.475083542408532011e-01
-2.274217350059782206e+00 7.562464239301441848e-01
-2.403622466238874988e+00 -4.787478397317174172e-01
-1.100442261327781335e+00 -6.432836450682510865e-01
1.392972992019188005e+00 8.532025394583286904e-01
2.165937925377625195e+00 4.726503086878403037e-01
2.047278879740647817e+00 -1.691841855801690109e+00
1.889845632162582945e+00 -1.996073768032294193e+00
-2.015204765029982248e+00 -1.167357482646837585e+00
-9.628886897580613002e-01 1.920134820010879206e+00
-9.548190734618966502e-01 9.962137400719600633e-01
3.801062481099293233e-02 6.435327540779545163e-01
1.671293635979047121e+00 -2.511804303142450845e-01
-2.398856753155760746e+00 -1.065470700757363831e+00
1.832831186458645512e+00 -1.294263598989211950e+00
-1.612540540048738702e+00 2.832168443277105485e-02
3.009603056567017321e-01 1.007350266485353973e+00
-2.376080187876694616e-01 -2.850743405515004936e-01
1.714055449036316903e+00 -1.056266568665125583e+00
9.895603542124020713e-01 7.077771364175533542e-01
-8.825299620812709911e-01 -1.565390595222410752e+00
2.941708248544494531e-01 -1.352119765911374838e-02
7.274265298719589934e-01 6.732622871957921751e-01
6.615615982030992326e-01 -1.509184597651048065e+00
7.589553641400392792e-01 -1.587342683789291886e+00
1.627697311260961621e-01 -3.763100958767506832e-01
1.871946824794936681e+00 -2.132023893228107259e+00
2.151855585887560540e+00 1.956255892914248840e+00
9.140194397292145112e-01 1.356905924341500480e-01
-1.635459505766189814e+00 2.013168464130805635e+00
-1.023056654388617703e+00 1.166594206376072140e+00
-7.127698910662677578e-01 -9.973369418201222247e-01
2.081127193505976525e+00 -2.417143670740296013e-01
2.104019816659212339e+00 -8.671488508802571715e-01
-1.394241195347682538e+00 -4.275067563630369216e-01
3.844955239420910775e-01 -2.273552675896747033e+00
-5.625987181416286509e-01 -2.072725146859558443e+00
2.441258429984585643e+00 2.075357766527574643e-01
-9.931164235346939817e-01 -1.199999976306431737e+00
-8.048725212483820446e-01 -6.976739043603485957e-01
2.183363021851158603e+00 1.742552647300177338e-01
-1.487002083054198120e+00 9.129042128131087397e-01
5.443063076947635137e-01 5.670069832398111354e-01
1.379761603842819540e+00 5.780170626784986165e-01
4.732674723101459868e-01 2.123214147771911087e+00
-1.215182864150551323e+00 4.550435742017311380e-01
-5.677858162608062642e-01 2.230996616307225899e+00
-6.679815832313679147e-01 -1.908622581210613234e+00
8.704912460046704270e-01 -1.058882828837682810e+00
2.598090594858809554e-01 -1.496223420264164439e+00
-9.239489423229524379e-01 -6.026727711877943872e-01
-2.117406524466857398e+00 2.246607624817303694e+00
2.299156432024422880e+00 2.181877456474512478e+00
-8.972271453484437220e-01 2.045060323035182037e+00
-2.182023015670200294e+00 1.715951348714955804e-01
1.736704989386778752e+00 -7.384194212575545535e-01
-1.436950042335762845e+00 -2.068151658445790630e+00
1.923952390002809487e+00 1.536937939458254965e+00
-9.715805228868806820e-01 -2.365961367151452777e+00
2.969857117783275546e-01 -1.402907517397205428e+00
-2.210917406055565415e+00 6.623977455897450684e-01
1.855951055147658124e+00 1.679875780326803847e+00
1.043351660018947857e+00 1.683748961358260132e+00
8.212936934078934881e-01 1.391458158811667012e+00
2.888285720249417210e-01 -9.497234189831010864e-01
-4.787860922149300702e-01 -9.444561567406406510e-01
1.025009507249627916e+00 4.727196839320380040e-01
5.634681318221740343e-01 1.189406566927146525e+00
-5.361460886398189407e-01 -7.732900475760906556e-01
3.521935964458844381e-01 -6.968110933545434982e-02
-2.192965039896289881e+00 -1.271366241000641661e+00
3.638668406675577005e-01 1.384474744388155099e+00
-1.867665582951271830e+00 -1.573151077027668432e+00
-1.452346604695600174e+00 -1.419637307567501727e+00
